order_date,expected_delivery_date,customer_id,product_id,order_qty,order_amount,status,,,
20240814,20240911,02760,01016-D090029,500.000000,17500.0000,F,,,
20240814,20241010,02382,01016-D010299,4.000000,3200.0000,F,,,
20240816,20240816,00668,00001-A190284,26.000000,135.2000,F,,,
20240816,20240823,00111,00001-A014106,10.000000,280000.0000,F,,,
20240816,20240826,00111,00001-A020256,10.000000,2970000.0000,R,,,
20240816,20240829,00320,00001-A190284,4.000000,14720.0000,C,,,
20240816,20240830,00620,01016-D010023,3.000000,1134000.0000,F,,,
20240816,20240830,02226,01016-D012491,1000.000000,80000.0000,F,,,
20240816,20240923,01741,00001-A190132,400.000000,280.0000,F,,,
20240819,20240821,00320,00001-A190109,2.000000,0.0000,F,,,
20240819,20240821,01549,00001-A190453,265.000000,0.0000,F,,,
20240819,20240828,00137,01016-D012394,3.000000,0.0000,F,,,
20240819,20240909,00113,01016-D010612,13.000000,27300.0000,F,,,
20240819,20240909,00113,01016-D013474,40.000000,432000.0000,F,,,
20240819,20240911,02126,00001-A011466,14.000000,414400.0000,F,,,
20240805,20240805,03620,01016-D010421,8.000000,0.0000,F,,,
20240805,20240806,00620,01016-D010754,40.000000,0.0000,F,,,
20240805,20240807,03400,00001-A190098,6.000000,0.0000,F,,,
20240805,20240807,03400,00001-A190498,4.000000,0.0000,F,,,
20240805,20240816,00620,01016-D010454,20.000000,24600.0000,F,,,
20240805,20240816,00620,01016-D011779,16.000000,2640000.0000,F,,,
20240805,20240819,00113,00001-A010038,100.000000,551000.0000,F,,,
20240805,20240819,00113,00001-A010093,460.000000,9522000.0000,F,,,
20240805,20240819,00113,00001-A010133,5.000000,500000.0000,F,,,
20240805,20240819,00113,00001-A010145,40.000000,3000000.0000,F,,,
20240805,20240819,00113,00001-A010647,75.000000,5775000.0000,F,,,
20240805,20240819,00113,00001-A011297,30.000000,6351900.0000,F,,,
20240805,20240819,00113,00001-A011313,1100.000000,54890000.0000,F,,,
20240805,20240819,00113,00001-A011452,30.000000,3150000.0000,F,,,
20240805,20240819,00113,00001-A011707,25.000000,420000.0000,F,,,
20240805,20240819,00113,00001-A013039,20.000000,3520000.0000,F,,,
20240805,20240819,00113,01016-D011295,30.000000,1008000.0000,F,,,
20240805,20240819,00113,01016-D040044,225.000000,900000.0000,F,,,
20240805,20240819,00296,01016-D014084,6.000000,24000.0000,R,,,
20240805,20240819,02379,00001-A013061,4.000000,186400.0000,F,,,
20240805,20240820,00137,00001-A010618,50.000000,950000.0000,C,,,
20240805,20240826,00113,00001-A010031,55.000000,346500.0000,F,,,
20240805,20240826,00113,00001-A010140,35.000000,4130000.0000,F,,,
20240805,20240826,00113,00001-A010194,15.000000,5880000.0000,F,,,
20240805,20240826,00113,00001-A010343,15.000000,592500.0000,F,,,
20240805,20240826,00113,00001-A011107,15.000000,870000.0000,F,,,
20240805,20240826,00113,00001-A011805,20.000000,3640000.0000,F,,,
20240805,20240826,00113,00001-A011966,30.000000,513000.0000,F,,,
20240805,20240826,00113,00001-A012120,70.000000,1547000.0000,F,,,
20240805,20240826,00113,00001-A012581,220.000000,6644000.0000,F,,,
20240805,20240826,00113,00001-A012705,5.000000,67000.0000,F,,,
20240805,20240826,00113,00001-A014015,160.000000,6720000.0000,F,,,
20240805,20240826,00113,01016-D010376,20.000000,69800.0000,F,,,
20240805,20240826,00113,01016-D010447,530.000000,614800.0000,F,,,
20240805,20240826,00113,01016-D010484,100.000000,290000.0000,F,,,
20240805,20240826,00113,01016-D010612,22.000000,46200.0000,F,,,
20240805,20240829,00668,00001-A011884,2.000000,80.0000,F,,,
20240805,20240829,00668,00001-A011915,7.000000,252.0000,F,,,
20240805,20240930,02313,01016-D090030,160.000000,5600.0000,F,,,
20240806,20240806,00668,00001-A014201,3.000000,0.0000,F,,,
20240806,20240806,00668,01016-D011265,102.000000,1020.0000,F,,,
20240806,20240806,00668,03308-D090007,3.000000,0.0000,C,,,
20240806,20240830,01992,00001-A190482,4.000000,89200.0000,F,,,
20240806,20240830,04277,00001-A013054,5.000000,472.8500,F,,,
20240806,20240902,02118,00001-A010925,30.000000,7740.0000,F,,,
20240807,20240807,00979,00001-A011588,6.000000,378000.0000,F,,,
20240807,20240807,03620,01016-D010419,0.000000,0.0000,C,,,
20240807,20240808,00827,01016-D013697,2.000000,15200.0000,F,,,
20240807,20240819,02126,00001-A013891,16.000000,473600.0000,F,,,
20240807,20240821,02379,00001-A013972,12.000000,598800.0000,F,,,
20240807,20240826,01746,00001-A012948,48.000000,2011200.0000,F,,,
20240808,20240808,03620,01016-D010129,1.000000,0.0000,F,,,
20240808,20240820,00296,01016-D010092,60.000000,69000.0000,F,,,
20240808,20240820,00296,01016-D010267,30.000000,16500.0000,F,,,
20240808,20240823,01889,00001-A190288,25.000000,19060.0000,F,,,
20240808,20240823,01889,00001-A190391,6.000000,194400.0000,F,,,
20240808,20240826,03620,01016-D013331,13.000000,11518.0000,C,,,
20240808,20240830,00667,00001-A010032,500.000000,2480.0000,F,,,
20240607,20240626,02379,00001-A013194,20.000000,508000.0000,F,,,
20240607,20240628,00296,01016-D010150,36.000000,21600.0000,F,,,
20240607,20240723,02313,01016-D090030,80.000000,2800.0000,F,,,
20240610,20240617,03489,00001-A011008,8.000000,552000.0000,F,,,
20240610,20240617,03489,00001-A013853,60.000000,4140000.0000,F,,,
20240610,20240701,00113,01016-D010229,20.000000,102600.0000,F,,,
20240610,20240701,00113,01016-D010705,20.000000,66000.0000,F,,,
20240610,20240701,00113,01016-D011059,30.000000,109500.0000,F,,,
20240610,20240702,00667,01016-D010440,30.000000,14.7000,F,,,
20240610,20240702,00668,00001-A013307,90.000000,2340.0000,F,,,
20240610,20270702,00667,00001-A010874,50.000000,6351.5000,F,,,
20240610,20270702,00667,00001-A011395,15.000000,1911.0000,F,,,
20240610,20270702,00667,01016-D010504,500.000000,6170.0000,F,,,
20240610,20270702,00667,01016-D012394,10.000000,199.0000,F,,,
20240611,20240613,01889,00001-A190293,20.000000,0.0000,F,,,
20240611,20240613,02150,00001-A190184,4.000000,0.0000,F,,,
20240611,20240621,00620,01016-D010145,168.000000,42000.0000,F,,,
20240611,20240621,00620,01016-D012746,15.000000,5890500.0000,F,,,
20240611,20240624,00400,00001-A011860,20.000000,294000.0000,F,,,
20240611,20240625,00979,01016-D011597,96.000000,1776000.0000,F,,,
20240612,20240612,00979,00001-A011246,110.000000,3300000.0000,P,,,
20240612,20240612,00979,01789-D040006,110.000000,935000.0000,P,,,
20240612,20240620,02384,01016-D010296,50.000000,90000.0000,F,,,
20240612,20240620,02384,01016-D010328,20.000000,43600.0000,F,,,
20240612,20240621,00400,00001-A012703,1.000000,63900.0000,F,,,
20240612,20240621,01012,01016-D010725,16.000000,2400.0000,P,,,
20240612,20240626,00979,01016-D010985,12.000000,154800.0000,F,,,
20240612,20240628,00113,00001-A010873,100.000000,9430000.0000,F,,,
20240612,20240628,00113,00001-A011676,20.000000,5060000.0000,F,,,
20240612,20240628,00113,00001-A012827,45.000000,1053000.0000,F,,,
20240612,20240703,00296,01016-D010150,24.000000,14400.0000,F,,,
20240612,20240703,00296,01016-D010321,24.000000,52800.0000,F,,,
20240612,20240705,00113,00001-A010412,5.000000,75000.0000,F,,,
20240612,20240705,00113,00001-A010881,5.000000,305000.0000,F,,,
20240613,20240613,00113,00001-A011227,4.000000,19400.0000,F,,,
20240613,20240621,01992,01016-D010648,6.000000,47400.0000,F,,,
20240613,20240623,00111,00001-A013943,3.000000,11400.0000,R,,,
20240613,20240627,02379,00001-A013230,16.000000,8432000.0000,F,,,
20240613,20240702,02380,01016-D010407,20.000000,0.0000,F,,,
20240614,20240618,00731,00001-A190418,2.000000,0.0000,F,,,
20240614,20240618,02150,00001-A190050,2.000000,0.0000,F,,,
20240614,20240618,02150,00001-A190286,1.000000,0.0000,F,,,
20240614,20240624,01992,00001-A190482,8.000000,178400.0000,F,,,
20240614,20240626,02753,00001-A010648,10.000000,1114000.0000,C,,,
20240614,20240626,03216,01016-D011556,1.000000,1800.0000,F,,,
20240614,20240626,03216,01016-D014000,1.000000,13700.0000,F,,,
20240614,20240628,00296,01016-D010524,24.000000,240000.0000,F,,,
20240614,20240628,00620,01016-D011628,20.000000,98000.0000,F,,,
20240614,20240628,00979,01016-D012206,20.000000,5070000.0000,F,,,
20240614,20240701,00113,00001-A013055,90.000000,459000.0000,F,,,
20240614,20240701,00113,00001-A014014,100.000000,2890000.0000,F,,,
20240614,20240701,00113,00001-A014016,100.000000,3295000.0000,F,,,
20240614,20240703,00296,00001-A012701,154.000000,1016400.0000,F,,,
20240614,20240703,00296,00001-A012725,77.000000,1848000.0000,F,,,
20240617,20240617,00137,00001-A010566,3.000000,25110.0000,F,,,
20240617,20240617,00320,00427-D040049,2.000000,0.0000,F,,,
20240617,20240617,00320,00427-D040050,2.000000,0.0000,C,,,
20240617,20240621,00111,00001-A020040,3.000000,768000.0000,F,,,
20240329,20240416,00296,00001-A012654,10.000000,79000.0000,F,,,
20240329,20240417,01137,01016-D011247,14.000000,1575000.0000,F,,,
20240329,20240423,01137,01016-D010309,320.000000,268800.0000,F,,,
20240329,20240430,00113,01016-D010484,200.000000,580000.0000,F,,,
20240401,20240401,00113,00001-A010144,20.000000,1390000.0000,F,,,
20240401,20240401,00667,00001-A010075,100.000000,624.0000,F,,,
20240401,20240401,01137,00427-D040014,60.000000,1200000.0000,F,,,
20240401,20240403,00320,00001-A190417,8.000000,0.0000,F,,,
20240401,20240403,01889,00001-A190391,4.000000,0.0000,F,,,
20240401,20240411,00979,01016-D012206,24.000000,6084000.0000,F,,,
20240401,20240418,03618,00001-A011489,9.000000,53100.0000,F,,,
20240401,20240419,00113,01016-D010447,550.000000,638000.0000,F,,,
20240401,20240426,00113,01016-D010621,240.000000,528000.0000,F,,,
20240401,20240426,00668,00001-A013312,657.000000,25623.0000,F,,,
20240401,20240430,00113,00001-A010079,1200.000000,11400000.0000,F,,,
20240401,20240503,00668,00001-A020079,1.000000,407.0000,F,,,
20240402,20240402,00668,00001-A013310,67.000000,2278.0000,F,,,
20240402,20240412,02189,01016-D010112,120.000000,30000.0000,P,,,
20240402,20240412,03397,01016-D010255,50.000000,20000.0000,F,,,
20240402,20240415,01137,01016-D010165,9.000000,8100.0000,F,,,
20240402,20240425,00113,00001-A011791,60.000000,27840000.0000,F,,,
20240402,20240426,01012,00001-A040022,20.000000,2096000.0000,F,,,
20240402,20240430,02126,00001-A011413,8.000000,1597600.0000,F,,,
20240402,20240430,02126,00001-A011475,4.000000,32000.0000,F,,,
20240403,20240405,01741,00001-A190150,35.000000,0.0000,F,,,
20240403,20240412,00979,01016-D012171,100.000000,420000.0000,F,,,
20240403,20240415,00111,01016-D013869,1.000000,500.0000,F,,,
20240403,20240415,00137,01016-D010259,1.000000,700.0000,F,,,
20240403,20240415,04038,00001-A010652,1.000000,131900.0000,F,,,
20240403,20240426,02126,00001-A011668,6.000000,37200.0000,F,,,
20240403,20240426,02126,01016-D013749,48.000000,7200.0000,F,,,
20240404,20240404,00668,01016-D013561,4.000000,1960.0000,F,,,
20240404,20240404,03399,01016-D010210,8.000000,0.0000,F,,,
20240404,20240419,00979,00001-A013155,10.000000,12500000.0000,F,,,
20240404,20240422,00113,01016-D010644,30.000000,306000.0000,F,,,
20240405,20240405,00113,00001-A011313,200.000000,10510000.0000,F,,,
20240405,20240405,02126,00001-A011480,1.000000,368900.0000,F,,,
20240405,20240408,01992,01016-D010121,5.000000,17000.0000,R,,,
20240405,20240409,01137,01016-D010112,2.000000,480.0000,F,,,
20240405,20240409,01137,01016-D010134,3.000000,0.0000,F,,,
20240405,20240409,01137,01016-D010215,10.000000,0.0000,F,,,
20240405,20240416,00111,01016-D013936,12.000000,24000.0000,F,,,
20240405,20240416,00111,01016-D013939,6.000000,7800.0000,F,,,
20240405,20240501,00113,00001-A011738,20.000000,1450000.0000,F,,,
20240405,20240508,02126,00001-A011471,6.000000,1233600.0000,F,,,
20240405,20240508,02126,00001-A011916,6.000000,648000.0000,F,,,
20240405,20240508,02126,00001-A013891,6.000000,177600.0000,F,,,
20240405,20240508,02126,01016-D013760,4.000000,4400.0000,F,,,
20240408,20240408,00113,00001-A010414,3.000000,39570.0000,F,,,
20240408,20240419,00296,01016-D010134,200.000000,80000.0000,P,,,
20240408,20240419,00296,01016-D010414,20.000000,300000.0000,F,,,
20240408,20240419,02126,00001-A011918,5.000000,2958000.0000,F,,,
20240408,20240424,01746,00001-A014099,2.000000,32800.0000,F,,,
20240408,20240426,00113,00001-A010998,30.000000,1440000.0000,F,,,
20240408,20240426,00113,00001-A012936,30.000000,13020000.0000,F,,,
20240408,20240503,00667,00001-A011395,10.000000,1302.8000,F,,,
20240409,20240429,02182,00001-A010575,20.000000,276000.0000,F,,,
20240411,20240415,02382,01016-D010260,10.000000,3000.0000,F,,,
20240514,20240514,03534,00001-A014167,10.000000,2.0000,F,,,
20240514,20240517,01741,00001-A190113,2.000000,0.0000,R,,,
20240514,20240528,00979,01016-D013851,4.000000,1293600.0000,F,,,
20240514,20240530,02182,00001-A011588,1.000000,51100.0000,F,,,
20240514,20240603,00113,00001-A012588,1.000000,152100.0000,F,,,
20240514,20240603,00113,00001-A014069,9.000000,995400.0000,F,,,
20240514,20240605,02182,00001-A020132,48.000000,20635200.0000,F,,,
20240514,20240605,04082,00001-A010040,4.000000,45.2000,F,,,
20240516,20240516,00113,01016-D011506,15.000000,8100.0000,F,,,
20240516,20240516,00620,01016-D010332,30.000000,54000.0000,F,,,
20240516,20240520,00731,00001-A190105,8.000000,0.0000,F,,,
20240516,20240524,01573,01016-D010176,50.000000,47000.0000,F,,,
20240516,20240524,02038,01016-D010447,50.000000,80000.0000,F,,,
20240516,20240524,02226,00001-A012806,300.000000,2400000.0000,F,,,
20240516,20240528,02384,01016-D010096,50.000000,66500.0000,F,,,
20240516,20240528,04010,01016-D010265,50.000000,23000.0000,F,,,
20240516,20240530,02118,01016-D010295,5.000000,10.0500,F,,,
20240516,20240530,02118,01016-D012071,5.000000,60.0000,F,,,
20240516,20240530,02118,01016-D012393,10.000000,170.0000,F,,,
20240516,20240530,02118,01016-D013722,5.000000,1.7000,F,,,
20240516,20240531,00111,00001-A020040,20.000000,5120000.0000,F,,,
20240516,20240603,02118,00001-A010041,2.000000,24.0000,F,,,
20240516,20240603,02118,00001-A010073,2.000000,14.8000,F,,,
20240516,20240606,00113,00001-A011452,50.000000,5250000.0000,F,,,
20240516,20240606,00113,00001-A013039,140.000000,24640000.0000,F,,,
20240516,20240606,00113,00001-A014068,9.000000,594900.0000,F,,,
20240516,20240815,00668,01016-D011034,8.000000,2944.0000,F,,,
20240516,20240815,00668,01016-D013561,2.000000,950.0000,F,,,
20240517,20240527,01650,01016-D010401,1.000000,7700.0000,F,,,
20240517,20240529,00979,01016-D012172,100.000000,520000.0000,F,,,
20240517,20240603,00296,00001-A012653,2.000000,29400.0000,F,,,
20240517,20240607,00113,00001-A011244,10.000000,289000.0000,F,,,
20240517,20240607,00113,00001-A011249,5.000000,273000.0000,F,,,
20240517,20240607,02118,01016-D012073,24.000000,9.6000,F,,,
20240517,20240607,02118,01016-D012873,8.000000,16.0000,F,,,
20240517,20240607,02118,01016-D012881,8.000000,5.6000,F,,,
20240517,20240610,00668,00001-A013309,3.000000,105.0000,F,,,
20240520,20240524,00111,00001-A020040,5.000000,1280000.0000,F,,,
20240520,20240531,00979,01016-D013053,10.000000,3210000.0000,F,,,
20240520,20240531,01992,01016-D011679,100.000000,10000.0000,F,,,
20240520,20240531,02369,01016-D010533,10.000000,93000.0000,F,,,
20240520,20240607,00113,00001-A010891,100.000000,21810000.0000,F,,,
20240520,20240621,04038,00001-A010356,10.000000,1180000.0000,F,,,
20240521,20240523,01889,00001-A190294,5.000000,0.0000,F,,,
20240521,20240531,01992,01016-D013996,10.000000,208000.0000,F,,,
20240521,20240604,00296,01016-D010182,50.000000,90000.0000,F,,,
20240521,20240610,00113,00001-A010051,60.000000,1098600.0000,F,,,
20240521,20240610,00113,00001-A010911,35.000000,9415000.0000,F,,,
20240521,20240610,00113,00001-A011364,35.000000,9590000.0000,F,,,
20240521,20240610,00113,00001-A014014,20.000000,578000.0000,F,,,
20240521,20240614,00113,00001-A010137,30.000000,3420000.0000,F,,,
20240521,20240614,00113,01016-D010447,530.000000,614800.0000,F,,,
20240521,20240614,00113,01016-D010705,12.000000,39600.0000,F,,,
20240522,20240524,02755,00001-A190143,2.000000,0.0000,F,,,
20240522,20240524,02755,00001-A190152,12.000000,0.0000,F,,,
20240522,20240607,03216,01016-D010142,40.000000,20000.0000,F,,,
20240522,20240610,02078,00001-A014096,6.000000,73800.0000,F,,,
20240522,20240610,02078,00001-A014097,3.000000,141600.0000,F,,,
20240729,20240816,00113,01016-D010695,20.000000,31000.0000,F,,,
20240730,20240730,01905,01016-D012078,12.000000,0.0000,R,,,
20240730,20240801,00668,00001-A190516,6.000000,0.0000,R,,,
20240730,20240802,00111,00001-A013501,100.000000,560000.0000,F,,,
20240730,20240802,02182,00001-A190501,52.000000,0.0000,F,,,
20240730,20240809,00620,01016-D011799,30.000000,4500000.0000,F,,,
20240730,20240812,01746,00001-A013329,2.000000,17600.0000,F,,,
20240730,20240812,01746,00001-A013330,3.000000,30900.0000,F,,,
20240730,20240812,01746,00001-A013997,1.000000,8100.0000,F,,,
20240730,20240813,00137,00001-A010569,50.000000,465000.0000,C,,,
20240730,20240813,00137,01016-D013216,3.000000,26160.0000,F,,,
20240730,20240813,02382,01016-D010330,4.000000,7600.0000,F,,,
20240730,20240816,00113,00001-A011247,50.000000,1340000.0000,F,,,
20240731,20240802,01889,00001-A190293,150.000000,0.0000,F,,,
20240731,20240802,01889,00001-A190317,12.000000,0.0000,F,,,
20240731,20240802,03620,00001-A190517,1.000000,0.0000,C,,,
20240731,20240809,00137,00001-A010566,81.000000,677970.0000,C,,,
20240731,20240812,00620,01016-D012900,32.000000,2825600.0000,F,,,
20240731,20240816,02379,00001-A012735,16.000000,457600.0000,F,,,
20240731,20240820,00113,00001-A010037,30.000000,288000.0000,F,,,
20240731,20240820,00113,00001-A010339,15.000000,270000.0000,F,,,
20240731,20240820,00113,00001-A010343,10.000000,395000.0000,F,,,
20240731,20240820,00113,01016-D010026,5.000000,280500.0000,F,,,
20240731,20240820,00146,01016-D010871,4.000000,1560000.0000,F,,,
20240731,20240820,00146,01016-D011034,4.000000,1913600.0000,F,,,
20240731,20240821,00113,01016-D040273,350.000000,8645000.0000,F,,,
20240801,20240801,04007,00001-A012844,1.000000,51500.0000,F,,,
20240801,20240808,00111,00001-A012322,4.000000,72800.0000,F,,,
20240801,20240809,00113,01016-D010300,1.000000,1600.0000,C,,,
20240801,20240809,00400,00001-A011728,20.000000,1038000.0000,F,,,
20240801,20240809,00400,00001-A011729,5.000000,716000.0000,F,,,
20240801,20240828,00668,00001-A013311,29.000000,1044.0000,F,,,
20240801,20240828,00668,01016-D012864,4.000000,16.0000,F,,,
20240802,20240802,02382,01016-D012713,20.000000,14000.0000,F,,,
20240802,20240814,00111,00001-A014256,1.000000,17700.0000,F,,,
20240802,20240816,03620,01016-D013332,8.000000,93488.0000,F,,,
20240802,20240823,03620,01016-D010542,4.000000,62140.0000,F,,,
20240805,20240805,00113,00001-A012343,15.000000,181500.0000,F,,,
20240805,20240805,03620,01016-D010413,8.000000,0.0000,F,,,
20240805,20240816,00620,01016-D010132,1400.000000,406000.0000,F,,,
20240805,20240816,00620,01016-D012746,13.000000,5105100.0000,F,,,
20240805,20240819,00113,00001-A010194,35.000000,13720000.0000,F,,,
20240805,20240819,00113,00001-A010320,35.000000,186550.0000,F,,,
20240805,20240819,00113,00001-A010699,25.000000,12550000.0000,F,,,
20240805,20240819,00113,00001-A010886,15.000000,568500.0000,F,,,
20240805,20240819,00113,00001-A010895,15.000000,2127000.0000,F,,,
20240805,20240819,00113,00001-A011198,220.000000,860800.0000,F,,,
20240805,20240819,00113,00001-A011244,20.000000,578000.0000,C,,,
20240805,20240819,00113,00001-A011261,30.000000,5280000.0000,F,,,
20240805,20240819,00113,00001-A011363,40.000000,12420000.0000,F,,,
20240805,20240819,00113,00001-A011623,260.000000,19058000.0000,F,,,
20240805,20240819,00113,00001-A011790,45.000000,5400000.0000,F,,,
20240805,20240819,00113,00001-A011937,30.000000,116400.0000,F,,,
20240805,20240819,00113,00001-A011975,150.000000,915000.0000,F,,,
20240805,20240819,00113,00001-A012747,6.000000,246000.0000,C,,,
20240805,20240819,00113,01016-D010236,5.000000,70000.0000,F,,,
20240805,20240819,00113,01016-D010503,635.000000,2095500.0000,F,,,
20240805,20240819,00113,01016-D010554,10.000000,208000.0000,F,,,
20240715,20240726,00111,00001-A014129,20.000000,2130000.0000,R,,,
20240715,20240729,04010,01016-D010833,60.000000,216000.0000,F,,,
20240715,20240731,00111,01016-D013865,5.000000,96500.0000,R,,,
20240715,20240805,00113,01016-D010455,240.000000,384000.0000,F,,,
20240715,20240805,00113,01016-D011059,30.000000,109500.0000,F,,,
20240716,20240716,00137,00001-A010564,2.000000,0.0000,F,,,
20240716,20240718,03400,00001-A190426,2.000000,0.0000,F,,,
20240716,20240724,02182,00001-A013354,40.000000,0.0000,F,,,
20240716,20240730,04010,01016-D040021,90.000000,5112000.0000,C,,,
20240716,20240806,00668,01016-D090029,85.000000,2975.0000,F,,,
20240716,20240807,02677,00001-A011802,1.000000,689600.0000,F,,,
20240716,20240808,02182,00001-A013315,300.000000,4770000.0000,F,,,
20240716,20240809,02182,00001-A020054,4.000000,3738000.0000,F,,,
20240716,20240816,04268,00001-A011784,2.000000,13.0600,F,,,
20240716,20240816,04268,00001-A011861,3.000000,1476.5700,F,,,
20240717,20240723,03204,01016-D010441,100.000000,120000.0000,F,,,
20240717,20240730,01137,01016-D012117,16.000000,4800.0000,F,,,
20240717,20240802,01137,01016-D010299,32.000000,20160.0000,F,,,
20240717,20240807,02976,01016-D010412,10.000000,146000.0000,F,,,
20240718,20240730,01137,01016-D014068,2.000000,600.0000,F,,,
20240718,20240730,02226,01016-D012552,50.000000,25500.0000,F,,,
20240718,20240731,02078,01016-D013766,2.000000,11200.0000,F,,,
20240718,20240731,04037,01016-D010153,20.000000,8600.0000,F,,,
20240718,20240801,00979,01016-D010855,20.000000,30000.0000,F,,,
20240718,20240805,02753,00001-A010643,10.000000,763900.0000,F,,,
20240718,20240805,02753,00001-A010672,10.000000,412870.0000,F,,,
20240718,20240809,02379,00001-A013064,10.000000,542000.0000,F,,,
20240718,20240812,02382,01016-D010341,8.000000,17600.0000,R,,,
20240719,20240719,01137,01016-D020002,100.000000,480000.0000,F,,,
20240719,20240719,02150,00427-D040047,3.000000,0.0000,F,,,
20240719,20240719,02150,00427-D040064,8.000000,0.0000,F,,,
20240719,20240719,02150,00427-D040066,8.000000,0.0000,F,,,
20240719,20240719,02150,02066-D090017,24.000000,0.0000,F,,,
20240719,20240719,03400,00427-D040066,4.000000,0.0000,R,,,
20240719,20240719,03400,00427-D040067,4.000000,0.0000,R,,,
20240719,20240723,02150,00001-A190211,4.000000,0.0000,R,,,
20240719,20240731,00113,00001-A020287,2.000000,1801800.0000,F,,,
20240719,20240802,00113,01016-D011507,120.000000,69600.0000,F,,,
20240719,20240802,00296,01016-D010063,4.000000,1200.0000,F,,,
20240719,20240802,00296,01016-D010422,4.000000,40000.0000,F,,,
20240719,20240809,00113,00001-A011264,10.000000,4270000.0000,F,,,
20240719,20240809,00113,00001-A012732,30.000000,204000.0000,F,,,
20240719,20240809,00113,01016-D011507,500.000000,290000.0000,F,,,
20240722,20240722,02226,01016-D010792,100.000000,11000.0000,F,,,
20240722,20240722,02382,01016-D012563,2.000000,2800.0000,F,,,
20240722,20240724,00320,00001-A190478,1.000000,0.0000,F,,,
20240722,20240802,00296,01016-D010150,8.000000,4800.0000,F,,,
20240722,20240802,00296,01016-D010211,4.000000,13200.0000,F,,,
20240722,20240802,00296,01016-D010712,16.000000,4800.0000,F,,,
20240722,20240806,02182,00001-A014240,5.000000,288500.0000,F,,,
20240722,20240809,00979,01016-D012206,8.000000,2028000.0000,F,,,
20240722,20240812,00113,00001-A011394,20.000000,3080000.0000,F,,,
20240722,20240812,00113,01016-D010455,300.000000,480000.0000,F,,,
20240722,20240812,00113,01016-D010474,30.000000,80700.0000,F,,,
20240722,20240812,00113,01016-D010484,200.000000,580000.0000,F,,,
20240722,20240812,00113,01016-D010612,25.000000,52500.0000,F,,,
20240723,20240802,00296,01016-D010150,24.000000,14400.0000,F,,,
20240723,20240802,00296,01016-D010261,12.000000,5040.0000,F,,,
20240808,20240830,00667,00001-A010074,700.000000,3367.0000,F,,,
20240808,20240830,00667,00001-A010269,20.000000,1074.2000,F,,,
20240808,20240830,00667,00001-A010576,300.000000,3717.0000,F,,,
20240808,20240830,00667,00001-A011022,75.000000,0.0000,F,,,
20240808,20240830,00667,00001-A011025,25.000000,19129.7500,F,,,
20240808,20240830,00667,01016-D010052,10.000000,1.4000,F,,,
20240808,20241103,00320,00001-A190526,2.000000,665560.0000,F,,,
20240809,20240809,00296,01016-D010321,2.000000,0.0000,F,,,
20240809,20240819,00620,00001-A010460,48.000000,2678400.0000,F,,,
20240809,20240830,01746,00001-A012713,12.000000,349200.0000,F,,,
20240809,20240902,02126,00001-A011471,6.000000,1233600.0000,F,,,
20240809,20240902,02126,00001-A011489,6.000000,27000.0000,F,,,
20240809,20240902,02126,00001-A013891,6.000000,177600.0000,F,,,
20240809,20240902,02126,01016-D011940,18.000000,2160.0000,F,,,
20240809,20240902,02126,01016-D013756,2.000000,1600.0000,F,,,
20240812,20240812,00137,00001-A010567,27.000000,125550.0000,F,,,
20240812,20240812,00137,00001-A010626,13.000000,350610.0000,F,,,
20240812,20240812,00137,00001-A010631,3.000000,114390.0000,F,,,
20240812,20240812,00137,00001-A010660,3.000000,407400.0000,F,,,
20240812,20240812,03400,00001-A190523,2.000000,0.0000,F,,,
20240812,20240812,03400,00427-D040044,2.000000,0.0000,F,,,
20240812,20240819,00620,00001-A011337,35.000000,61950000.0000,F,,,
20240812,20240820,00620,01016-D010023,5.000000,1890000.0000,F,,,
20240812,20240820,02421,01016-D011183,4.000000,0.0000,F,,,
20240812,20240821,02384,01016-D010232,10.000000,48400.0000,F,,,
20240812,20240902,00113,01016-D010474,20.000000,53800.0000,F,,,
20240812,20240902,00113,01016-D010687,45.000000,65250.0000,F,,,
20240813,20240822,00296,00001-A012752,1.000000,100000.0000,F,,,
20240813,20240826,00399,00001-A012391,3.000000,82710.0000,F,,,
20240813,20240826,00399,01016-D010740,80.000000,36000.0000,F,,,
20240813,20240827,00979,01016-D011737,2.000000,16000.0000,F,,,
20240813,20240902,02182,00001-A010671,4.000000,131600.0000,F,,,
20240813,20240902,02182,00001-A011205,20.000000,116000.0000,F,,,
20240813,20240902,03399,01016-D010089,10.000000,7.1000,F,,,
20240813,20240903,02182,00001-A020297,3.000000,1354500.0000,F,,,
20240813,20241001,03620,01016-D010582,1.000000,7990.0000,C,,,
20240813,20241001,03620,01016-D013331,2.000000,1762.0000,C,,,
20240814,20240821,02126,01016-D013226,1.000000,2200.0000,F,,,
20240814,20240827,02126,00001-A011471,34.000000,6990400.0000,F,,,
20240814,20240827,02931,00001-A014248,1.000000,19100.0000,F,,,
20240814,20240828,00113,00001-A010873,55.000000,5186500.0000,F,,,
20240814,20240828,00113,00001-A011207,25.000000,187500.0000,F,,,
20240814,20240829,00620,01016-D012901,6.000000,565200.0000,F,,,
20240814,20240830,00113,00001-A011381,1.000000,0.0000,F,,,
20240814,20240830,00620,01016-D012902,4.000000,2292000.0000,F,,,
20240814,20240905,01741,00001-A190145,10.000000,21.0000,F,,,
20240814,20240905,01741,00001-A190152,45.000000,110.7000,F,,,
